['p4', '00:24:36', 'zoom', 'geo-0-1', '5', 'Question']
['p4', '00:27:39', 'pan', 'geo-0-1', '-15', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '-7', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '-5', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '-4', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '-5', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '-2', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p4', '00:27:39', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-2', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-3', '-3', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-2', '-3', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-3', '-3', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-10', '-9', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-5', '-3', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-3', '-2', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-2', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-2', '-2', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-2', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '0', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-1', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '-1', '-2', 'Sensemaking']
['p4', '00:27:40', 'pan', 'geo-0-1', '0', '-1', 'Sensemaking']
['p4', '00:27:41', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-688-5_1-1651-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-689-5_1-1650-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-690-5_1-1649-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-692-5_1-1648-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-694-5_1-1647-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-699-5_1-1643-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-701-5_1-1641-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-703-5_1-1640-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-706-5_1-1637-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-708-5_1-1636-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-710-5_1-1634-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-710-5_1-1633-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-711-5_1-1632-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-712-5_1-1632-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-713-5_1-1630-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-715-5_1-1628-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-716-5_1-1627-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-717-5_1-1626-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-719-5_1-1625-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-719-5_1-1624-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-720-5_1-1623-1651-5_', 'Sensemaking']
['p4', '00:27:42', 'range select', 'geo-0-1', '0-687-720-5_1-1622-1651-5_', 'Sensemaking']
['p4', '00:27:43', 'range select', 'geo-0-1', '0-687-720-5_1-1621-1651-5_', 'Sensemaking']
['p4', '00:27:43', 'range select', 'geo-0-1', '0-687-719-5_1-1621-1651-5_', 'Sensemaking']
['p4', '00:27:43', 'range select', 'geo-0-1', '0-687-718-5_1-1621-1651-5_', 'Sensemaking']
['p4', '00:28:20', 'clear', 'undefined', 'undefined', 'Sensemaking']
['p4', '00:28:20', 'brush', 'hist-4', '4-23-23-0_', 'Sensemaking']
['p4', '00:28:20', 'brush', 'hist-4', '4-13-13-0_', 'Sensemaking']
['p4', '00:28:20', 'brush', 'hist-4', '4-2-2-0_', 'Sensemaking']
['p4', '00:28:25', 'clear', 'undefined', 'undefined', 'Question']
['p4', '00:28:25', 'brush', 'hist-4', '4-10-10-0_', 'Exploration']
['p4', '00:28:25', 'brush', 'hist-4', '4-11-11-0_', 'Exploration']
['p4', '00:28:25', 'brush', 'hist-4', '4-13-13-0_', 'Sensemaking']
['p4', '00:28:25', 'brush', 'hist-4', '4-14-14-0_', 'Sensemaking']
['p4', '00:28:25', 'brush', 'hist-4', '4-15-15-0_', 'Sensemaking']
['p4', '00:28:25', 'brush', 'hist-4', '4-19-19-0_', 'Sensemaking']
['p4', '00:28:25', 'brush', 'hist-4', '4-23-23-0_', 'Sensemaking']
['p4', '00:28:25', 'clear', 'undefined', 'undefined', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-23-23-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-22-22-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-21-21-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-20-20-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-19-19-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-16-16-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-13-13-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-7-7-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-4', '4-3-3-0_', 'Sensemaking']
['p4', '00:28:26', 'clear', 'undefined', 'undefined', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-3', '3-25-25-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-3', '3-12-12-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-3', '3-7-7-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-3', '3-4-4-0_', 'Sensemaking']
['p4', '00:28:26', 'clear', 'undefined', 'undefined', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-2', '2-11-11-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-2', '2-9-9-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-2', '2-7-7-0_', 'Sensemaking']
['p4', '00:28:26', 'brush', 'hist-2', '2-3-3-0_', 'Sensemaking']
['p4', '00:28:26', 'clear', 'undefined', 'undefined', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-641-5_1-1597-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-642-5_1-1596-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-643-5_1-1594-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-645-5_1-1592-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-648-5_1-1589-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-652-5_1-1584-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-662-5_1-1572-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-664-5_1-1571-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-667-5_1-1568-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-668-5_1-1568-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-669-5_1-1568-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-670-5_1-1568-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-671-5_1-1568-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-673-5_1-1568-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-673-5_1-1569-1598-5_', 'Sensemaking']
['p4', '00:28:29', 'range select', 'geo-0-1', '0-641-674-5_1-1569-1598-5_', 'Sensemaking']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-710-5_1-1641-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-713-5_1-1640-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-715-5_1-1639-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-716-5_1-1639-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-717-5_1-1638-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-719-5_1-1637-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-722-5_1-1635-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-724-5_1-1634-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-726-5_1-1633-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-728-5_1-1631-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-730-5_1-1630-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-733-5_1-1627-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-734-5_1-1625-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-735-5_1-1624-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-736-5_1-1624-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-737-5_1-1623-1644-5_', 'Question']
['p4', '00:28:32', 'range select', 'geo-0-1', '0-705-741-5_1-1620-1644-5_', 'Question']
['p4', '00:28:33', 'range select', 'geo-0-1', '0-705-742-5_1-1619-1644-5_', 'Question']
['p4', '00:28:33', 'range select', 'geo-0-1', '0-705-743-5_1-1619-1644-5_', 'Question']
['p4', '00:28:33', 'range select', 'geo-0-1', '0-705-743-5_1-1618-1644-5_', 'Question']
['p4', '00:28:33', 'range select', 'geo-0-1', '0-705-744-5_1-1618-1644-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-688-689-5_1-1655-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-689-5_1-1653-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-691-5_1-1650-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-696-5_1-1646-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-702-5_1-1640-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-708-5_1-1634-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-713-5_1-1631-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-718-5_1-1627-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-720-5_1-1626-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-721-5_1-1625-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-722-5_1-1625-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-723-5_1-1625-1655-5_', 'Question']
['p4', '00:28:34', 'range select', 'geo-0-1', '0-689-724-5_1-1625-1655-5_', 'Question']
['p4', '00:28:41', 'range select', 'geo-0-1', '0-648-649-5_1-1597-1597-5_', 'Question']
['p4', '00:28:41', 'range select', 'geo-0-1', '0-648-649-5_1-1595-1597-5_', 'Question']
['p4', '00:28:41', 'range select', 'geo-0-1', '0-648-650-5_1-1594-1597-5_', 'Question']
['p4', '00:28:41', 'range select', 'geo-0-1', '0-648-656-5_1-1589-1597-5_', 'Question']
['p4', '00:28:41', 'range select', 'geo-0-1', '0-648-679-5_1-1570-1597-5_', 'Question']
['p4', '00:28:41', 'range select', 'geo-0-1', '0-648-680-5_1-1570-1597-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-691-5_1-1657-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-692-5_1-1657-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-694-5_1-1655-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-716-5_1-1640-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-719-5_1-1638-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-726-5_1-1632-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-728-5_1-1630-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-728-5_1-1629-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-729-5_1-1628-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-730-5_1-1628-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-730-5_1-1627-1658-5_', 'Question']
['p4', '00:28:44', 'range select', 'geo-0-1', '0-690-731-5_1-1627-1658-5_', 'Question']
['p4', '00:28:46', 'range select', 'geo-0-1', '0-690-731-5_1-1626-1658-5_', 'Question']
['p4', '00:28:46', 'range select', 'geo-0-1', '0-690-730-5_1-1625-1658-5_', 'Question']
['p4', '00:28:46', 'range select', 'geo-0-1', '0-690-729-5_1-1624-1658-5_', 'Question']
['p4', '00:28:46', 'range select', 'geo-0-1', '0-690-728-5_1-1623-1658-5_', 'Question']
['p4', '00:28:48', 'range select', 'geo-0-1', '0-644-645-5_1-1598-1598-5_', 'Question']
['p4', '00:28:48', 'range select', 'geo-0-1', '0-644-645-5_1-1597-1598-5_', 'Question']
['p4', '00:28:48', 'range select', 'geo-0-1', '0-644-647-5_1-1596-1598-5_', 'Question']
['p4', '00:28:48', 'range select', 'geo-0-1', '0-644-666-5_1-1583-1598-5_', 'Question']
['p4', '00:28:49', 'range select', 'geo-0-1', '0-644-670-5_1-1581-1598-5_', 'Question']
['p4', '00:28:49', 'range select', 'geo-0-1', '0-644-682-5_1-1575-1598-5_', 'Question']
['p4', '00:28:49', 'range select', 'geo-0-1', '0-644-684-5_1-1572-1598-5_', 'Question']
['p4', '00:28:49', 'range select', 'geo-0-1', '0-644-685-5_1-1572-1598-5_', 'Question']
['p4', '00:28:50', 'range select', 'geo-0-1', '0-644-685-5_1-1571-1598-5_', 'Question']
['p4', '00:28:50', 'range select', 'geo-0-1', '0-644-685-5_1-1570-1598-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-681-5_1-1652-1652-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-682-5_1-1651-1652-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-683-5_1-1650-1652-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-694-5_1-1642-1652-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-697-5_1-1638-1652-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-708-5_1-1633-1652-5_', 'Question']
['p4', '00:28:53', 'range select', 'geo-0-1', '0-681-716-5_1-1625-1652-5_', 'Question']
['p4', '00:29:00', 'pan', 'geo-0-1', '-434', '-786', 'Question']
['p4', '00:29:00', 'zoom', 'geo-0-1', '4', 'Question']
['p4', '00:29:00', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-1', '0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '0', '-1', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-1', '-1', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-2', '-4', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-2', '-5', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-13', '-20', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-256-511-5x1-1024-1279-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-512-767-5x1-1024-1279-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-768-1023-5x1-1024-1279-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-1024-1279-5x1-1024-1279-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-1280-1535-5x1-1024-1279-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-13', '-24', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-8', '-18', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-6', '-13', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-8', '-21', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-11', '-18', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-0-255-5x1-1024-1279-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-0-255-5x1-1280-1535-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'tile cached', 'undefined', '0-0-255-5x1-1536-1791-5x4-0-23-0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-3', '-6', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-1', '-4', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '-1', '0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '3', '4', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '25', '25', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '19', '18', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '11', '14', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '3', '6', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '1', '3', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:29:02', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '4', '5', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '5', '6', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '5', '7', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '4', '4', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '5', '6', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '2', '3', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '1', '3', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '1', '1', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '0', '1', 'Question']
['p4', '00:29:03', 'pan', 'geo-0-1', '0', '0', 'Question']
['p4', '00:29:04', 'range select', 'geo-0-1', '0-297-298-4_1-691-692-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-316-4_1-691-712-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-318-4_1-691-715-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-319-4_1-691-716-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-321-4_1-691-717-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-323-4_1-691-720-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-324-4_1-691-721-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-325-4_1-691-722-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-326-4_1-691-723-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-332-4_1-691-731-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-334-4_1-691-733-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-336-4_1-691-737-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-337-4_1-691-738-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-338-4_1-691-739-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-339-4_1-691-742-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-341-4_1-691-744-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-341-4_1-691-746-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-344-4_1-691-755-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-347-4_1-691-766-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-348-4_1-691-772-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-350-4_1-691-779-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-358-4_1-691-804-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-361-4_1-691-811-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-363-4_1-691-815-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-364-4_1-691-818-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-365-4_1-691-819-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-365-4_1-691-820-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-365-4_1-691-822-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-367-4_1-691-826-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-369-4_1-691-828-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-374-4_1-691-845-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-375-4_1-691-846-4_', 'Question']
['p4', '00:29:05', 'range select', 'geo-0-1', '0-297-375-4_1-691-847-4_', 'Question']
['p4', '00:29:15', 'clear', 'undefined', 'undefined', 'Sensemaking']
['p4', '00:29:16', 'brush', 'hist-4', '4-21-21-0_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-650-650-4_1-724-724-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-649-650-4_1-724-725-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-648-650-4_1-724-726-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-635-650-4_1-724-735-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-631-650-4_1-724-738-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-621-650-4_1-724-747-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-616-650-4_1-724-753-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-605-650-4_1-724-765-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-596-650-4_1-724-776-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-590-650-4_1-724-783-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-584-650-4_1-724-789-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-576-650-4_1-724-799-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-569-650-4_1-724-809-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-563-650-4_1-724-818-4_', 'Sensemaking']
['p4', '00:29:17', 'range select', 'geo-0-1', '0-560-650-4_1-724-824-4_', 'Sensemaking']
