Time, Proposition, State,action,reward,visualization,subtask
The quote-and-quote developed world checks in a lot more,,00:22:42,(Question+geo-0-1),pan,0.0,geo-0-1,1
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:29:59,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:00,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:00,(Sensemaking+geo-0-1),zoom,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:00,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:01,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:01,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. ,00:30:02,(Sensemaking+undefined),tile cached,0.0,undefined,2
